text_id,human_text,human_acc
214,"John Gray of The Guardian said in his review that it ""masterfully debunked the myths of capitalism"". Sean O'Grady of The Independent argues that 23 Things They Don't Tell You About Capitalism is testament to the ability of economically poorer nations becoming more powerful over time. Writing in the Financial Times, James Crabtree describes the points of Chang's rebuttal as ranging from ""conventional left-wing claims"" to ""counter-intuitive ones"" and highlights the close relationship between the rebuttal points and criticisms following the 2008 financial crisis.",0.5
215,"In Sauter's article ""Clockwatchers and Stargazers: Time Discipline in Early Modern Berlin"", he argues that time discipline came from the streets, and was part of the rise of ""local knowledge"" as public clocks were used by public event planners. People began to learn where clocks were located and which social groups used which ones. Furthermore, Sauter argues that time discipline is not ""externally imposed"" on people, but ""a standard that is determined by people with specialized knowledge and skills"".",1.0
216,"Crowded House's leader, Neil Finn has indicated that, as the album began life as a solo project, its sound is generally different from Crowded House, though similar in parts, indicating that no one album by the group sounds like this one. As the album is dedicated to Hester and attends to his death, much of the album has a mournful tone, however this has been received well by critics, with some indicating that ""fortunately, Finn is a master at expressing ambiguity, (both) lyrically and musically"".",0.6666666666666666
217,"This is the movie's undoing, but '32 aam adhyayam 23 aam vakyam' is surely a once time enjoyable watch. Muyals.com rated the movie 3.25 out of 5 and stated, ""32aam Adhyayam 23aam Vaakyam stands as a good, as well as unexpected thriller movie; with an above average first half and an unexpected take off to a higher level in the latter half."" Chandra Mohan Gopinath of Movie Street stated, ""the movie doesn't fall flat but end up as an average one"".",1.0
218,"The photo on the album's cover was shot by Maria Mochnacz in June 1993 while Harvey was touring to support the album Rid of Me. It shows Harvey in lingerie and sunglasses, raising her arm and exposing her natural underarm. The picture was taken at the Watergate, in Washington, D.C. The black-and-white photo that appears on the back of the album (also by Mochnacz) depicts Harvey naked and wrapped in plastic sheeting. When speaking about the picture, Mochnacz remarked ""I suggested Polly was now a product so we wrapped her up like one"".",0.5
219,"In a study, participants consistently provided answers that fit this model when asked about time perception at 1/4 of their age, but were less consistent for 1/2 of their age. Their answers suggest that this model is more accurate than the previous one. A consequence of this model is that the fraction of subjective life remaining is always less than the fraction of real life remaining, but it is always more than one half of real life remaining.",1.0
220,"The German Defence Minister Ursula von der Leyen delivered the opening speech. In her speech, she explained Germany's willingness to assume international leadership responsibilities. It consisted of ""leadership from the centre"", the minister explained, and not one ""with Pickelhaube"" - which could also imply ""fighting together"". Based on German history, von der Leyen derived the commitment of her country to defend human rights but added however that the German population was ""cautious"" on this issue.",1.0
221,"It is disputed whether the use of these signatures makes metric relationships clearer or more obscure to the musician; it is always possible to write a passage using non-irrational signatures by specifying a relationship between some note length in the previous bar and some other in the succeeding one. Sometimes, successive metric relationships between bars are so convoluted that the pure use of irrational signatures would quickly render the notation extremely hard to penetrate.",0.3333333333333333
222,"Aoki also noted that the plot is basically the same as Parasyte. Writing for Anime News Network, Carlo Santos described the manga as a ""modern polish and hard-hitting action"". He also commented that, in the end, ""Hikaru's quest as the Everyday Teenager Who Miraculously Discovers Special Abilities And Must Now Save The World is just like all the other ones"".",1.0
223,"In The John W. Campbell Letters, Campbell says, ""The son-of-a-gun gets hold of you in the first paragraph, ties a knot around you, and keeps it tied in every paragraph thereafter—including the ultimate last one"". Harlan Ellison (who had begun reading van Vogt as a teenager) wrote, ""Van was the first writer to shine light on the restricted ways in which I had been taught to view the universe and the human condition"".",1.0
224,"M. R. James praised Burrage's book Some Ghost Stories, saying that the book ""keeps on the right side of the line and, if about half his ghosts are amiable, the rest have their terrors, and no mean ones"". James later included Burrage among a list of contemporary writers who had ""best realized"" the possibilities of the ghost story. E. F. Bleiler has described Burrage's work thus: ""The best stories in Some Ghost Stories and Someone in the Room are intelligent, well crafted and imaginative.""",0.3333333333333333
